name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
yerevan,2018-07-01,39.3,20.1,30.8,37.0,20.1,29.6,9.6,31.5,0.0,0,0.0,,0.0,0.0,31.7,27.7,51.8,1007.3,0.2,14.5,380.9,33.0,10,,2018-07-01T05:36:10,2018-07-01T20:35:14,0.6,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-02,41.8,22.0,32.3,39.1,22.0,31.2,11.1,30.4,0.0,0,0.0,,0.0,0.0,51.8,29.0,72.8,1009.9,1.0,14.5,360.8,31.2,10,,2018-07-02T05:36:40,2018-07-02T20:35:06,0.64,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-03,40.0,26.9,33.8,37.1,26.6,32.0,7.2,22.4,0.0,0,0.0,,0.0,0.0,11.2,23.6,81.8,1011.0,0.0,14.5,372.0,32.2,10,,2018-07-03T05:37:11,2018-07-03T20:34:56,0.67,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-04,39.9,27.0,33.3,36.5,26.5,31.5,7.0,22.4,0.0,0,0.0,,0.0,0.0,44.6,25.4,72.6,1008.3,0.3,14.5,370.0,31.9,10,,2018-07-04T05:37:43,2018-07-04T20:34:44,0.71,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-05,37.9,26.2,32.0,35.3,26.2,30.5,7.8,24.1,0.0,0,0.0,,0.0,0.0,51.8,32.8,56.5,1003.7,14.2,14.5,359.5,30.9,10,,2018-07-05T05:38:17,2018-07-05T20:34:31,0.74,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-06,38.0,25.8,31.4,35.7,25.8,30.1,9.7,28.0,0.0,0,0.0,,0.0,0.0,50.0,29.2,46.1,1001.6,8.3,14.9,365.5,31.3,10,,2018-07-06T05:38:52,2018-07-06T20:34:15,0.75,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-07,35.9,20.0,27.8,33.9,20.0,27.3,12.5,41.7,0.0,0,0.0,,0.0,0.0,64.8,33.1,30.9,1004.7,7.3,14.5,325.5,27.9,9,,2018-07-07T05:39:28,2018-07-07T20:33:57,0.81,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-08,36.0,18.1,27.7,33.7,18.1,27.0,12.1,41.7,0.0,0,0.0,,0.0,0.0,57.6,27.2,38.7,1007.4,7.8,14.3,354.6,30.5,10,,2018-07-08T05:40:06,2018-07-08T20:33:38,0.84,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-09,38.0,20.0,30.1,35.3,20.0,29.1,10.3,33.2,0.0,0,0.0,,0.0,0.0,,25.4,33.4,1008.9,1.1,14.2,364.4,31.5,10,,2018-07-09T05:40:45,2018-07-09T20:33:16,0.87,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-10,39.9,22.0,31.4,37.4,22.0,30.5,11.5,31.6,0.0,0,0.0,,0.0,0.0,61.2,34.7,28.6,1009.3,0.2,14.5,361.9,31.2,10,,2018-07-10T05:41:25,2018-07-10T20:32:52,0.91,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-11,40.9,25.0,33.1,39.7,25.0,32.8,14.4,34.7,0.0,0,0.0,,0.0,0.0,48.2,28.5,62.2,1007.6,2.2,14.5,356.1,30.9,10,,2018-07-11T05:42:06,2018-07-11T20:32:27,0.94,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-12,40.9,26.7,33.9,40.6,27.1,33.8,14.9,34.4,0.0,0,0.0,,0.0,0.0,51.8,28.9,52.6,1004.3,14.0,14.5,343.1,29.6,10,,2018-07-12T05:42:48,2018-07-12T20:31:59,0.97,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-13,38.0,28.4,32.1,37.6,28.8,32.2,15.8,38.1,0.0,0,0.0,,0.0,0.0,70.6,39.6,33.3,1002.3,20.5,14.5,332.5,28.7,10,,2018-07-13T05:43:31,2018-07-13T20:31:30,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-14,35.9,24.0,29.6,34.7,24.0,29.3,14.4,40.8,0.0,0,0.0,,0.0,0.0,33.5,25.9,324.6,1001.9,28.5,14.4,326.5,28.3,10,,2018-07-14T05:44:15,2018-07-14T20:30:58,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-15,33.6,21.0,26.7,32.8,21.0,26.4,14.5,50.4,0.1,100,4.17,rain,0.0,0.0,48.2,22.0,217.6,1001.4,28.5,14.2,327.9,28.3,10,,2018-07-15T05:45:01,2018-07-15T20:30:25,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37871099999,37801099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-16,30.0,19.0,23.3,28.6,19.0,23.2,14.7,61.6,0.4,100,4.17,rain,0.0,0.0,,18.4,118.5,1005.2,35.9,14.3,246.6,21.5,7,,2018-07-16T05:45:47,2018-07-16T20:29:50,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37871099999,37787099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-17,30.0,18.0,24.1,29.0,18.0,23.9,12.1,49.7,0.4,100,12.5,rain,0.0,0.0,53.6,32.8,44.3,1006.6,30.0,14.1,192.9,16.5,5,,2018-07-17T05:46:34,2018-07-17T20:29:13,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-18,34.0,17.0,26.2,32.1,17.0,25.5,10.0,38.3,0.0,0,0.0,,0.0,0.0,46.4,25.9,23.9,1005.6,2.0,15.3,346.8,29.7,10,,2018-07-18T05:47:21,2018-07-18T20:28:34,0.18,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37787099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-19,37.9,19.1,28.9,35.1,19.1,28.0,10.5,35.9,0.0,0,0.0,,0.0,0.0,42.5,24.3,50.1,1002.6,1.2,15.4,368.2,31.7,10,,2018-07-19T05:48:10,2018-07-19T20:27:53,0.25,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-20,38.0,19.0,29.1,35.2,19.0,28.1,9.8,35.3,0.0,0,0.0,,0.0,0.0,44.6,25.9,19.6,1002.7,3.0,14.5,370.3,32.0,10,,2018-07-20T05:48:59,2018-07-20T20:27:10,0.24,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-21,36.0,19.0,28.0,33.4,19.0,27.1,9.4,34.7,0.1,100,4.17,rain,0.0,0.0,66.6,36.6,37.3,1004.8,3.1,14.5,360.4,30.9,10,,2018-07-21T05:49:49,2018-07-21T20:26:26,0.28,Rain,Clear conditions throughout the day with morning rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-22,34.9,20.6,25.9,33.4,20.6,25.5,12.7,47.0,1.0,100,4.17,rain,0.0,0.0,64.8,33.5,33.7,1005.9,22.3,13.4,287.2,24.9,9,,2018-07-22T05:50:40,2018-07-22T20:25:40,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-23,31.0,17.0,25.0,29.8,17.0,24.5,12.6,50.8,1.0,100,4.17,rain,0.0,0.0,35.3,27.2,51.9,1006.0,20.7,12.7,285.6,24.7,8,,2018-07-23T05:51:31,2018-07-23T20:24:52,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37871099999,37787099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-24,35.0,17.1,27.2,33.4,17.1,26.5,12.0,42.9,0.0,0,0.0,,0.0,0.0,,18.4,54.8,1006.6,4.4,10.1,338.2,29.4,10,,2018-07-24T05:52:23,2018-07-24T20:24:02,0.38,Clear,Clear conditions throughout the day.,clear-day,"17100099999,17100199999,UDYZ,LTCT,35394699999"
yerevan,2018-07-25,40.0,22.0,31.1,37.8,22.0,30.1,11.1,32.7,0.0,0,0.0,,0.0,0.0,,23.4,56.2,1005.1,0.7,12.8,344.6,29.6,10,,2018-07-25T05:53:16,2018-07-25T20:23:11,0.41,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,17100099999,37785099999,17100199999,UDYZ,LTCT,37788099999,remote,37792099999,35394699999"
yerevan,2018-07-26,39.0,19.5,31.2,37.4,19.5,30.6,11.9,33.9,0.0,0,0.0,,0.0,0.0,61.2,34.6,22.9,1005.8,0.3,16.4,340.3,29.3,10,,2018-07-26T05:54:09,2018-07-26T20:22:17,0.45,Clear,Clear conditions throughout the day.,clear-day,"37717099999,37785099999,17100099999,37699099999,37788099999,remote,37871099999,37787099999,17100199999,UDYZ,LTCT,37792099999,35394699999"
yerevan,2018-07-27,38.9,25.0,31.7,39.9,25.0,31.9,16.3,41.1,0.0,0,0.0,,0.0,0.0,70.6,46.6,27.2,1005.9,8.2,14.0,324.4,27.8,10,,2018-07-27T05:55:02,2018-07-27T20:21:23,0.48,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-28,38.9,25.9,31.4,37.6,25.9,31.0,13.9,35.7,0.0,0,0.0,,0.0,0.0,68.4,38.9,55.1,1004.4,3.3,14.0,329.4,28.4,10,,2018-07-28T05:55:56,2018-07-28T20:20:26,0.5,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-29,38.9,22.7,30.9,36.8,22.7,29.9,10.7,30.4,0.0,0,0.0,,0.0,0.0,63.8,31.7,48.3,1003.8,3.7,14.5,330.3,28.4,10,,2018-07-29T05:56:50,2018-07-29T20:19:28,0.55,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-30,38.9,23.1,31.4,36.8,23.1,30.5,11.8,32.1,0.0,0,0.0,,0.0,0.0,64.8,29.5,39.9,1004.7,8.7,14.5,313.7,27.2,9,,2018-07-30T05:57:45,2018-07-30T20:18:29,0.59,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-07-31,38.9,23.1,31.4,37.3,23.1,30.5,11.6,30.8,0.0,0,0.0,,0.0,0.0,51.8,28.3,28.7,1005.0,23.4,14.6,298.5,25.9,9,,2018-07-31T05:58:40,2018-07-31T20:17:27,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-01,38.8,24.7,31.3,36.2,24.7,30.0,10.2,28.8,0.0,0,0.0,,0.0,0.0,55.4,28.9,54.3,1005.6,31.0,14.4,330.8,28.5,10,,2018-08-01T05:59:36,2018-08-01T20:16:25,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-02,36.0,21.1,28.6,34.5,21.1,27.7,10.2,33.9,0.0,0,0.0,,0.0,0.0,72.2,40.2,35.8,1006.0,7.1,14.2,333.0,28.7,10,,2018-08-02T06:00:31,2018-08-02T20:15:20,0.69,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-03,35.8,22.0,27.9,34.1,22.0,27.2,10.6,35.3,0.2,100,4.17,rain,0.0,0.0,29.5,28.9,99.6,1005.8,26.5,14.4,298.4,25.8,9,,2018-08-03T06:01:27,2018-08-03T20:14:15,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-04,27.8,19.0,22.4,28.4,19.0,22.5,16.0,68.6,1.3,100,8.33,rain,0.0,0.0,,28.4,272.6,1009.8,66.6,12.1,269.9,23.4,8,,2018-08-04T06:02:24,2018-08-04T20:13:08,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37871099999,37787099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-05,31.9,17.1,25.0,31.2,17.1,24.7,14.9,58.4,0.8,100,4.17,rain,0.0,0.0,72.0,29.5,26.2,1011.4,39.1,13.5,279.8,24.2,8,,2018-08-05T06:03:20,2018-08-05T20:11:59,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-06,35.9,20.0,27.3,34.4,20.0,26.8,12.7,42.6,0.0,0,0.0,,0.0,0.0,61.2,33.0,21.0,1011.0,8.7,14.7,304.9,26.4,9,,2018-08-06T06:04:17,2018-08-06T20:10:49,0.83,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-07,34.9,21.0,28.5,33.8,21.0,28.0,13.1,40.2,0.0,0,0.0,,0.0,0.0,68.4,35.3,34.9,1008.9,3.4,16.4,328.8,28.4,10,,2018-08-07T06:05:13,2018-08-07T20:09:38,0.86,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-08,34.9,22.1,28.8,34.4,22.1,28.3,13.4,40.4,0.0,0,0.0,,0.0,0.0,66.6,38.2,18.9,1006.3,7.1,14.5,333.2,28.8,10,,2018-08-08T06:06:10,2018-08-08T20:08:26,0.89,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-09,34.9,19.1,27.6,34.2,19.1,27.2,13.4,43.7,0.0,0,0.0,,0.0,0.0,53.6,32.9,306.7,1007.1,12.0,13.3,321.9,27.7,10,,2018-08-09T06:07:08,2018-08-09T20:07:12,0.93,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-10,33.0,20.1,26.3,31.6,20.1,25.9,13.1,46.5,0.2,100,4.17,rain,0.0,0.0,64.8,31.7,22.2,1009.9,19.1,14.1,288.4,24.8,9,,2018-08-10T06:08:05,2018-08-10T20:05:57,0.96,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-11,32.9,20.9,25.5,31.7,20.9,25.2,14.0,52.4,5.0,100,4.17,rain,0.0,0.0,66.5,40.0,42.5,1011.3,21.8,13.9,312.1,26.9,9,,2018-08-11T06:09:02,2018-08-11T20:04:40,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-12,32.0,19.0,25.6,30.6,19.0,25.2,10.9,41.2,0.0,0,0.0,,0.0,0.0,50.0,27.7,48.3,1009.5,2.6,14.5,328.7,28.4,10,,2018-08-12T06:10:00,2018-08-12T20:03:23,0.03,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-13,32.9,18.7,25.3,31.0,18.7,24.8,9.3,38.2,0.0,0,0.0,,0.0,0.0,76.0,39.9,8.2,1008.9,2.8,16.5,328.4,28.3,10,,2018-08-13T06:10:57,2018-08-13T20:02:04,0.06,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37787099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-14,28.7,20.5,24.4,27.6,20.5,24.3,9.9,40.4,0.0,0,0.0,,0.0,0.0,68.4,33.0,35.4,1010.0,16.3,14.5,258.2,22.4,8,,2018-08-14T06:11:55,2018-08-14T20:00:44,0.1,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-15,31.9,11.7,23.9,30.3,11.7,23.6,10.6,45.4,0.0,0,0.0,,0.0,0.0,59.4,33.0,56.7,1011.1,18.8,17.8,321.9,27.9,9,,2018-08-15T06:12:52,2018-08-15T19:59:24,0.13,Clear,Clear conditions throughout the day.,clear-day,"37717099999,37785099999,17100099999,37699099999,37788099999,remote,37871099999,37787099999,17100199999,UDYZ,LTCT,37792099999,35394699999"
yerevan,2018-08-16,33.0,18.9,25.9,31.0,18.9,25.3,10.6,40.5,0.0,0,0.0,,0.0,0.0,,20.7,63.5,1012.0,1.1,14.5,321.9,27.7,10,,2018-08-16T06:13:50,2018-08-16T19:58:02,0.16,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-17,35.0,19.0,27.7,33.2,19.0,27.1,12.1,40.2,0.0,0,0.0,,0.0,0.0,44.6,22.4,64.9,1008.6,2.5,14.5,319.7,27.6,9,,2018-08-17T06:14:47,2018-08-17T19:56:39,0.2,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-18,35.0,23.0,29.3,33.5,23.0,28.6,12.0,35.4,0.0,0,0.0,,0.0,0.0,75.6,39.9,40.3,1004.1,8.0,14.0,312.8,26.9,9,,2018-08-18T06:15:45,2018-08-18T19:55:15,0.25,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-19,31.9,19.7,25.4,30.4,19.7,25.1,12.4,46.1,8.683,100,8.33,rain,0.0,0.0,57.6,33.9,25.4,1007.2,43.4,12.7,274.0,23.6,9,,2018-08-19T06:16:43,2018-08-19T19:53:50,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-20,29.3,15.8,22.9,28.3,15.8,22.7,13.1,58.0,0.9,100,4.17,rain,0.0,0.0,55.4,32.8,40.7,1012.9,24.9,13.3,264.5,23.0,8,,2018-08-20T06:17:40,2018-08-20T19:52:24,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37704099999,37792099999,35394699999"
yerevan,2018-08-21,31.0,18.0,24.7,29.7,18.0,24.4,12.6,48.9,0.005,100,4.17,rain,0.0,0.0,,18.4,48.9,1012.7,19.5,15.9,305.2,26.4,9,,2018-08-21T06:18:38,2018-08-21T19:50:57,0.33,Rain,Clear conditions throughout the day with morning rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-22,32.8,17.9,25.4,31.8,17.9,24.9,11.7,45.4,0.0,0,0.0,,0.0,0.0,61.2,36.5,36.3,1010.7,11.4,16.2,308.0,26.6,9,,2018-08-22T06:19:35,2018-08-22T19:49:30,0.36,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,37788099999,remote,37792099999,35394699999"
yerevan,2018-08-23,32.9,15.2,25.2,31.1,15.2,24.7,11.4,45.2,0.0,0,0.0,,0.0,0.0,48.2,29.7,25.2,1012.3,18.8,15.3,292.7,25.3,9,,2018-08-23T06:20:33,2018-08-23T19:48:01,0.4,Clear,Clear conditions throughout the day.,clear-day,"37717099999,37785099999,17100099999,37699099999,remote,37788099999,37871099999,37787099999,17100199999,UDYZ,LTCT,37792099999,35394699999"
yerevan,2018-08-24,32.6,19.7,26.5,31.2,19.7,25.9,10.2,37.5,0.0,0,0.0,,0.0,0.0,46.4,25.6,69.7,1013.5,5.9,14.5,307.4,26.7,9,,2018-08-24T06:21:30,2018-08-24T19:46:32,0.43,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-25,34.0,20.6,26.9,32.1,20.6,26.4,11.3,39.6,0.0,0,0.0,,0.0,0.0,,20.5,66.0,1010.7,2.0,14.5,308.3,26.6,9,,2018-08-25T06:22:28,2018-08-25T19:45:02,0.46,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-26,35.0,19.1,27.5,32.9,19.1,26.9,11.6,39.7,0.0,0,0.0,,0.0,0.0,65.8,38.2,44.6,1006.6,3.7,14.5,304.6,26.4,9,,2018-08-26T06:23:25,2018-08-26T19:43:31,0.5,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-27,33.0,22.4,27.5,31.5,22.4,27.0,11.1,37.0,0.0,0,0.0,,0.0,0.0,61.2,37.1,33.4,1006.2,7.8,14.5,288.0,24.9,9,,2018-08-27T06:24:22,2018-08-27T19:41:59,0.53,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-28,33.0,18.0,26.8,31.3,18.0,26.2,10.7,38.7,0.0,0,0.0,,0.0,0.0,68.4,31.0,44.0,1009.7,14.5,14.5,289.8,25.0,9,,2018-08-28T06:25:19,2018-08-28T19:40:27,0.56,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-29,35.0,19.1,28.0,33.1,19.1,27.2,10.8,36.6,0.0,0,0.0,,0.0,0.0,50.0,28.9,56.6,1011.8,4.8,14.5,300.1,26.0,9,,2018-08-29T06:26:17,2018-08-29T19:38:54,0.6,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-30,35.9,18.1,28.0,33.7,18.1,27.1,10.0,35.7,0.0,0,0.0,,0.0,0.0,56.5,29.4,51.0,1011.7,1.2,14.5,302.7,26.1,9,,2018-08-30T06:27:14,2018-08-30T19:37:20,0.63,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-08-31,36.0,16.0,27.7,33.4,16.0,27.0,10.6,37.3,0.0,0,0.0,,0.0,0.0,71.5,37.5,33.0,1011.2,1.1,16.7,299.3,25.7,9,,2018-08-31T06:28:11,2018-08-31T19:35:46,0.67,Clear,Clear conditions throughout the day.,clear-day,"37717099999,37785099999,17100099999,37699099999,37788099999,remote,37871099999,37787099999,17100199999,UDYZ,LTCT,37792099999,35394699999"
yerevan,2018-09-01,33.9,21.7,27.0,32.0,21.7,26.5,10.7,37.1,0.0,0,0.0,,0.0,0.0,61.8,33.0,41.5,1014.2,8.0,14.5,286.3,24.7,9,,2018-09-01T06:29:08,2018-09-01T19:34:12,0.7,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2018-09-02,31.9,13.0,24.4,30.0,13.0,23.9,7.9,37.1,0.0,0,0.0,,0.0,0.0,51.8,31.0,55.9,1014.6,1.7,14.9,290.2,25.0,9,,2018-09-02T06:30:05,2018-09-02T19:32:36,0.74,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,remote,37792099999,35394699999"
yerevan,2018-09-03,30.0,14.2,24.1,28.3,14.2,23.7,6.8,34.0,0.0,0,0.0,,0.0,0.0,53.6,31.5,61.4,1011.7,5.3,15.9,259.6,22.4,9,,2018-09-03T06:31:02,2018-09-03T19:31:01,0.75,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,remote,37788099999,37792099999,35394699999"
yerevan,2018-09-04,31.0,17.3,25.0,29.2,17.3,24.6,9.2,38.3,0.0,0,0.0,,0.0,0.0,46.4,24.5,45.6,1010.8,13.0,14.5,260.4,22.3,8,,2018-09-04T06:31:59,2018-09-04T19:29:24,0.81,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
